pin,taluk,city,state,isServiceable
796070,Chandmary,Aizawl,MIZORAM,true
796081,Kolasib,Kolasib,MIZORAM,true
796082,Kolasib,Kolasib,MIZORAM,true
796091,Bilkhawthlir,Kolasib,MIZORAM,true
796101,North Thingdawl,Kolasib,MIZORAM,true
796111,Darlawn,Aizawl,MIZORAM,true
796161,Thingsulthliah,Aizawl,MIZORAM,true
796181,Serchhip,Serchhip,MIZORAM,true
796184,E. Lungdar,Serchhip,MIZORAM,true
796186,Serchhip,Serchhip,MIZORAM,true
796190,Aibawk,Aizawl,MIZORAM,true
796261,Phullen,Aizawl,MIZORAM,true
796290,Ngopa,Champhai,MIZORAM,true
796310,Khawzawl,Champhai,MIZORAM,true
796320,S.khawbung,Champhai,MIZORAM,true
796321,Champhai,Champhai,MIZORAM,true
796370,East Lungdar (Part),Champhai,MIZORAM,true
796410,Sairang,Mammit,MIZORAM,true
796421,Lengpui,Aizawl,MIZORAM,true
796431,Phaileng,Mammit,MIZORAM,true
796441,Mamit,Mammit,MIZORAM,true
796471,Zawlnuam,Aizawl,MIZORAM,true
796501,Reiek,Mammit,MIZORAM,true
796571,Hanhthial,Lunglei,MIZORAM,true
796581,Hnahthial,Lunglei,MIZORAM,true
796691,Lunglei,Lunglei,MIZORAM,true
796701,Lunglei,Lunglei,MIZORAM,true
796710,Bunghmun,Lunglei,MIZORAM,true
796730,Lungsen,Lunglei,MIZORAM,true
796751,Demagiri,Lunglei,MIZORAM,true
796770,Chawngte,Lawngtlai,MIZORAM,true
796891,Lawngtlai,Lawngtlai,MIZORAM,true
796901,Saiha,Saiha,MIZORAM,true
797001,Kohima,Kohima,NAGALAND,true
797002,Kohima,Kohima,NAGALAND,true
797003,Kohima,Kohima,NAGALAND,true
797004,Kohima Sadar,Kohima,NAGALAND,true
797005,Kohima,Kohima,NAGALAND,true
797099,Bhandari,Wokha,NAGALAND,true
797100,Doyang H Project,Wokha,NAGALAND,true
797101,Peren,Kohima,NAGALAND,true
797102,Chizami,Phek,NAGALAND,true
797103,Chumukedima,Dimapur,NAGALAND,true
797104,Chozoba,Phek,NAGALAND,true
797105,Chiechama,Kohima,NAGALAND,true
797106,Dimapur,Dimapur,NAGALAND,true
797107,Pfutsero,Phek,NAGALAND,true
797108,Phek,Phek,NAGALAND,true
797109,Ghathashi,Zunhebotto,NAGALAND,true
797110,Peren,Peren,NAGALAND,true
797111,Doyang H Project,Wokha,NAGALAND,true
797112,Dimapur,Dimapur,NAGALAND,true
797113,Dimapur Sadar,Dimapur,NAGALAND,true
797114,Meluri,Phek,NAGALAND,true
797115,Artc,Dimapur,NAGALAND,true
797116,Chumukedima,Dimapur,NAGALAND,true
797117,Dimapur Mdg,Dimapur,NAGALAND,true
797120,kohima,Kohima,NAGALAND,true
797121,Kohima Sadar,Kohima,NAGALAND,true
798601,Mokokchung,Mokokchung,NAGALAND,true
798602,Mon,Mon,NAGALAND,true
798603,Champang,Mon,NAGALAND,true
798604,Mokokchung,Mokokchung,NAGALAND,true
798611,Kiphire,Kiphire,NAGALAND,true
798612,Tuensang,Tuensang,NAGALAND,true
798613,Changtogia,Mokokchung,NAGALAND,true
798614,Chuchulang,Mokokchung,NAGALAND,true
798615,Impur,Mokokchung,NAGALAND,true
798616,Longkhim,Tuensang,NAGALAND,true
798617,Mokokchung,Mokokchung,NAGALAND,true
798618,Changtongya,Mokokchung,NAGALAND,true
798619,Akuluto,Zunhebotto,NAGALAND,true
798620,Aghunato,Zunhebotto,NAGALAND,true
798621,Mon,Mon,NAGALAND,true
798622,Mon,Mon,NAGALAND,true
798623,Tuli,Mokokchung,NAGALAND,true
798625,Longleng,Longleng,NAGALAND,true
798626,Noklak,Tuensang,NAGALAND,true
798627,Akuluto,Zunhebotto,NAGALAND,true
799001,Sadar,West Tripura,TRIPURA,true
799002,Sadar,West Tripura,TRIPURA,true
799003,Dukli,West Tripura,TRIPURA,true
799004,Sadar,West Tripura,TRIPURA,true
799005,,West Tripura,TRIPURA,true
799006,Sadar,West Tripura,TRIPURA,true
799007,Sadar,West Tripura,TRIPURA,true
799008,Jirania,West Tripura,TRIPURA,true
799009,Mohanpur,West Tripura,TRIPURA,true
799010,,West Tripura,TRIPURA,true
799012,Sadar,West Tripura,TRIPURA,true
799013,Udaipur,South Tripura,TRIPURA,true
799014,Sadar,West Tripura,TRIPURA,true
799015,Sadar,South Tripura,TRIPURA,true
799022,Bishalgarh,West Tripura,TRIPURA,true
799035,Ranirbazar,West Tripura,TRIPURA,true
799045,Birendranagar,South Tripura,TRIPURA,true
799046,Jirania,West Tripura,TRIPURA,true
799101,Amarpur,South Tripura,TRIPURA,true
799102,Bishalgarh,West Tripura,TRIPURA,true
799103,Bishramganj,South Tripura,TRIPURA,true
799104,Jatanbari,South Tripura,TRIPURA,true
799105,Kakranan,South Tripura,TRIPURA,true
799114,Bagma,South Tripura,TRIPURA,true
799115,Melaghar,South Tripura,TRIPURA,true
799120,Radhakishorepur,South Tripura,TRIPURA,true
799125,Garjee,South Tripura,TRIPURA,true
799130,Sekerkote,West Tripura,TRIPURA,true
799131,Kathalia,West Tripura,TRIPURA,true
799141,Bagafa,South Tripura,TRIPURA,true
799142,Muhuripur,South Tripura,TRIPURA,true
799143,Manubazar,South Tripura,TRIPURA,true
799144,Bagafa,South Tripura,TRIPURA,true
799145,Sabroom,South Tripura,TRIPURA,true
799150,Rajnagar,South Tripura,TRIPURA,true
799153,Radhanagar,South Tripura,TRIPURA,true
799155,Beloniya,South Tripura,TRIPURA,true
799156,Hrishyamukh,South Tripura,TRIPURA,true
799157,Anandapur,South Tripura,TRIPURA,true
799201,Asharambari,West Tripura,TRIPURA,true
799202,Khowai,West Tripura,TRIPURA,true
799203,Baramaidan,West Tripura,TRIPURA,true
799204,Balaram,Dhalai,TRIPURA,true
799205,Barmura,West Tripura,TRIPURA,true
799207,Badlabari,West Tripura,TRIPURA,true
799210,Kamalghat,West Tripura,TRIPURA,true
799211,Mohanpur,West Tripura,TRIPURA,true
799212,Sidhai,West Tripura,TRIPURA,true
799250,Dharmanagar,North Tripura,TRIPURA,true
799251,Baruakandi,North Tripura,TRIPURA,true
799253,Bagbassa,North Tripura,TRIPURA,true
799254,Balidhum,North Tripura,TRIPURA,true
799256,Damcherra,North Tripura,TRIPURA,true
799260,Chandrahalampara,North Tripura,TRIPURA,true
799261,Bishnupur,North Tripura,TRIPURA,true
799262,Balicherra,North Tripura,TRIPURA,true
799263,Dhanicherra,North Tripura,TRIPURA,true
799264,Ambedkarnagar,North Tripura,TRIPURA,true
799266,Betcherra,North Tripura,TRIPURA,true
799269,Bhangmun,North Tripura,TRIPURA,true
799270,Kanchanpur,North Tripura,TRIPURA,true
799271,Anandabazar,North Tripura,TRIPURA,true
799273,Chailengta,Dhalai,TRIPURA,true
799275,Demcherra,Dhalai,TRIPURA,true
799277,Chandipur,North Tripura,TRIPURA,true
799278,Kachucherra,Dhalai,TRIPURA,true
799279,Bhagabannagar,North Tripura,TRIPURA,true
799280,Bilashpur,North Tripura,TRIPURA,true
799281,Gournagar,North Tripura,TRIPURA,true
799284,Bhagirathpara,Dhalai,TRIPURA,true
799285,Bagaicherri,Dhalai,TRIPURA,true
799286,Abhanga,Dhalai,TRIPURA,true
799287,Kuchainala,Dhalai,TRIPURA,true
799288,Demdun,North Tripura,TRIPURA,true
799289,Ambassa,Dhalai,TRIPURA,true
799290,Fatikcherra,North Tripura,TRIPURA,true
800001,Phulwari,Patna,BIHAR,true
800002,Patna Sadar,Patna,BIHAR,true
800003,Phulwari,Patna,BIHAR,true
800004,Phulwari,Patna,BIHAR,true
800005,Sampatchak,Patna,BIHAR,true
800006,Sampatchak,Patna,BIHAR,true
800007,Patna Sadar,Patna,BIHAR,true
800008,Sampatchak,Patna,BIHAR,true
800009,Patna Sadar,Patna,BIHAR,true
800010,Phulwari,Patna,BIHAR,true
800011,Dinapur-Cum-Khagaul,Patna,BIHAR,true
800012,Danapur,Patna,BIHAR,true
800013,Phulwari,Patna,BIHAR,true
800014,Phulwari,Patna,BIHAR,true
800015,Phulwari,Patna,BIHAR,true
800016,Patna Sadar,Patna,BIHAR,true
800017,Phulwari,Patna,BIHAR,true
800018,Dinapur-Cum-Khagaul,Patna,BIHAR,true
800019,Phulwari,Patna,BIHAR,true
800020,Sampatchak,Patna,BIHAR,true
800021,Phulwari,Patna,BIHAR,true
800022,Phulwari,Patna,BIHAR,true
800023,Phulwari,Patna,BIHAR,true
800024,Phulwari,Patna,BIHAR,true
800025,Phulwari,Patna,BIHAR,true
800026,Sampatchak,Patna,BIHAR,true
800027,Sampatchak,Patna,BIHAR,true
800028,,Patna,BIHAR,true
800029,Phulwari,Patna,BIHAR,true
801102,Dulhin Bazar,Patna,BIHAR,true
801103,Bihta,Patna,BIHAR,true
801104,Bikram,Patna,BIHAR,true
801105,Danapur,Patna,BIHAR,true
801108,Danapur,Patna,BIHAR,true
801109,Danapur,Patna,BIHAR,true
801110,Paliganj,Patna,BIHAR,true
801111,Bihta,Patna,BIHAR,true
801112,Danapur,Patna,BIHAR,true
801113,Danapur,Patna,BIHAR,true
801301,Ekangarsarai,Nalanda,BIHAR,true
801302,Hilsa,Nalanda,BIHAR,true
801303,Hulashganj,Nalanda,BIHAR,true
801304,Daniyawan,Patna,BIHAR,true
801305,Nagarnausa,Nalanda,BIHAR,true
801306,Ekangersarai,Nalanda,BIHAR,true
801307,Chandi,Nalanda,BIHAR,true
801501,Dinapur-Cum-Khagaul,Patna,BIHAR,true
801503,Danapur,Patna,BIHAR,true
801505,Patna Sadar,Patna,BIHAR,true
801506,Phulwari,Patna,BIHAR,true
801507,Patna,Patna,BIHAR,true
802101,Buxar,Buxar,BIHAR,true
802102,Buxar,Buxar,BIHAR,true
802103,Buxar,Buxar,BIHAR,true
802111,Chakki,Buxar,BIHAR,true
802112,Barhampur,Buxar,BIHAR,true
802113,Rajpur,Buxar,BIHAR,true
802114,Chausa,Buxar,BIHAR,true
802115,Dumraon,Buxar,BIHAR,true
802116,Buxar,Buxar,BIHAR,true
802117,Rajpur,Buxar,BIHAR,true
802118,Simri,Buxar,BIHAR,true
802119,Dumraon,Buxar,BIHAR,true
802120,Dumraon,Buxar,BIHAR,true
802122,Rajpur,Buxar,BIHAR,true
802123,Itarhi,Buxar,BIHAR,true
802125,Kesath ,Buxar,BIHAR,true
802126,Dumraon,Buxar,BIHAR,true
802127,Dumraon,Buxar,BIHAR,true
802128,Buxar,Buxar,BIHAR,true
802129,Dumraon,Buxar,BIHAR,true
802130,Dumraon,Buxar,BIHAR,true
802131,Nawanagar,Buxar,BIHAR,true
802132,Mohania,Kaimur (Bhabua),BIHAR,true
802133,Dumraon,Buxar,BIHAR,true
802134,Barhampur,Buxar,BIHAR,true
802135,Buxar,Buxar,BIHAR,true
802136,Dumraon ,Buxar,BIHAR,true
802152,Behea,Bhojpur,BIHAR,true
802154,Behea,Bhojpur,BIHAR,true
802155,Jagdishpur,Bhojpur,BIHAR,true
802156,Arrah,Bhojpur,BIHAR,true
802157,Arrah,Bhojpur,BIHAR,true
802158,Jagdishpur,Bhojpur,BIHAR,true
802159,Jagdishpur,Bhojpur,BIHAR,true
802160,Arrah,Bhojpur,BIHAR,true
802161,Arrah,Bhojpur,BIHAR,true
802162,Arrah,Bhojpur,BIHAR,true
802163,Arrah,Bhojpur,BIHAR,true
802164,Arrah,Bhojpur,BIHAR,true
802165,Jagdishpur,Bhojpur,BIHAR,true
802166,Arrah,Bhojpur,BIHAR,true
802183,Jagdishpur,Bhojpur,BIHAR,true
802201,Agiaon,Bhojpur,BIHAR,true
802202,Piru,Bhojpur,BIHAR,true
802203,Arrah,Bhojpur,BIHAR,true
802204,Piro,Bhojpur,BIHAR,true
802205,Piru,Bhojpur,BIHAR,true
802206,Arrah,Bhojpur,BIHAR,true
802207,Piro,Bhojpur,BIHAR,true
802208,Piru,Bhojpur,BIHAR,true
802209,Arrah,Bhojpur,BIHAR,true
802210,Arrah,Bhojpur,BIHAR,true
802211,Dawath,Rohtas,BIHAR,true
802212,Bikramganj,Rohtas,BIHAR,true
802213,Bikramganj,Rohtas,BIHAR,true
802214,Karakat,Rohtas,BIHAR,true
802215,Bikramganj,Rohtas,BIHAR,true
802216,Dawath,Rohtas,BIHAR,true
802217,Sasaram,Rohtas,BIHAR,true
802218,Bikramganj,Rohtas,BIHAR,true
802219,Dehri,Rohtas,BIHAR,true
802220,Bikramganj,Rohtas,BIHAR,true
802221,Bikramganj,Rohtas,BIHAR,true
802222,Piru,Bhojpur,BIHAR,true
802223,Piru,Bhojpur,BIHAR,true
802226,Bikramganj,Rohtas,BIHAR,true
802301,Arrah,Bhojpur,BIHAR,true
802302,Arrah,Bhojpur,BIHAR,true
802311,Arrah,Bhojpur,BIHAR,true
802312,Arrah,Bhojpur,BIHAR,true
802313,Arrah,Bhojpur,BIHAR,true
802314,Arrah,Bhojpur,BIHAR,true
802316,Arrah,Bhojpur,BIHAR,true
802351,Arrah,Bhojpur,BIHAR,true
802352,Arrah,Bhojpur,BIHAR,true
803101,Bihar,Nalanda,BIHAR,true
803107,Asthama,Nalanda,BIHAR,true
803108,Biharsharif,Nalanda,BIHAR,true
803109,Giriak,Nalanda,BIHAR,true
803110,Bakhtiarpur,Patna,BIHAR,true
803111,Ben,Nalanda,BIHAR,true
803113,Chandi,Nalanda,BIHAR,true
803114,Ben,Nalanda,BIHAR,true
803115,Biharsarif,Nalanda,BIHAR,true
803116,Bathani,Nalanda,BIHAR,true
803117,Ben,Nalanda,BIHAR,true
803118,Biharsharif,Nalanda,BIHAR,true
803119,Rahui,Nalanda,BIHAR,true
803120,Nursarai,Nalanda,BIHAR,true
803121,Rajgir,Nalanda,BIHAR,true
803201,Fatwah,Patna,BIHAR,true
803202,Dhanarua,Patna,BIHAR,true
803211,Asthawan,Patna,BIHAR,true
803212,Athmalgola,Patna,BIHAR,true
803213,Bah,Patna,BIHAR,true
803214,Barh,Patna,BIHAR,true
803215,Barh,Nalanda,BIHAR,true
803216,Bihar,Nalanda,BIHAR,true
803221,Pandarak,Patna,BIHAR,true
803301,Mokama,Patna,BIHAR,true
803302,Ghoshwari,Patna,BIHAR,true
803303,Mokama,Patna,BIHAR,true
803306,Ghoshwari,Patna,BIHAR,true
803307,Pandaak,Patna,BIHAR,true
804401,Arwal,Arwal,BIHAR,true
804402,Arwal,Arwal,BIHAR,true
804403,Belaganj,Gaya,BIHAR,true
804404,Gaya,Gaya,BIHAR,true
804405,Jehanabad,Jehanabad,BIHAR,true
804406,Ghoshi,Jehanabad,BIHAR,true
804407,Hulasganj,Jehanabad,BIHAR,true
804408,Jehanabad,Jehanabad,BIHAR,true
804417,Jehanabad,Jehanabad,BIHAR,true
804418,Jehanabad,Jehanabad,BIHAR,true
804419,Arwal,Gaya,BIHAR,true
804420,Jehanabad,Jehanabad,BIHAR,true
804421,Arwal,Gaya,BIHAR,true
804422,Jehanabad,Jehanabad,BIHAR,true
804423,Jehanabad,Jehanabad,BIHAR,true
804424,Belaganj,Jehanabad,BIHAR,true
804425,Jehanabad,Jehanabad,BIHAR,true
804426,Jehanabad,Jehanabad,BIHAR,true
804427,Jehanabad,Jehanabad,BIHAR,true
804428,Arwal,Gaya,BIHAR,true
804429,Jehanabad,Jehanabad,BIHAR,true
804430,Arwal,Gaya,BIHAR,true
804432,Jehanabad,Jehanabad,BIHAR,true
804434,Jehanabad,Jehanabad,BIHAR,true
804435,Belaganj,Gaya,BIHAR,true
804451,Masaurhi,Patna,BIHAR,true
804452,Danapur,Patna,BIHAR,true
804453,Masaurhi,Patna,BIHAR,true
804454,Masaurhi,Patna,BIHAR,true
805101,Pakribarawan,Nawada,BIHAR,true
805102,Akbarpur,Nawada,BIHAR,true
805103,,Nawada,BIHAR,true
805104,Nawada,Nawada,BIHAR,true
805105,,Nalanda,BIHAR,true
805106,Kawakol,Nawada,BIHAR,true
805107,Roh,Nawada,BIHAR,true
805108,Kashi Chak,Nawada,BIHAR,true
805109,,Gaya,BIHAR,true
805110,Nawadha,Nawada,BIHAR,true
805111,Hisua,Nawada,BIHAR,true
805112,Akbarpur,Nawada,BIHAR,true
805121,Akbarpur,Nawada,BIHAR,true
805122,Meskaur,Nawada,BIHAR,true
805123,Nardiganj,Nawada,BIHAR,true
805124,Nawada,Nawada,BIHAR,true
805125,Rajauli,Nawada,BIHAR,true
805126,Akbarpur,Nawada,BIHAR,true
805127,Sirdala,Nawada,BIHAR,true
805128,Akbarpur,Nawada,BIHAR,true
805129,Hisua,Nawada,BIHAR,true
805130,Warisaliganj,Nawada,BIHAR,true
805131,,Gaya,BIHAR,true
805132,Nawada,Nawada,BIHAR,true
805133,Nardiganj,Nawada,BIHAR,true
805135,Atri,Gaya,BIHAR,true
805141,,Nawada,BIHAR,true
805236,Atri,Gaya,BIHAR,true
811101,Ashtawan,Nalanda,BIHAR,true
811102,Ghat Kushambha,Sheikhpura,BIHAR,true
811103,Ashthwan,Nalanda,BIHAR,true
811104,Ghoswari,Patna,BIHAR,true
811105,Aiary,Sheikhpura,BIHAR,true
811106,Samho,Begusarai,BIHAR,true
811107,Ghat Koshamba,Sheikhpura,BIHAR,true
811112,Surajgarha,Lakhisarai,BIHAR,true
811201,Jamalpur,Munger,BIHAR,true
811202,Dharhara,Munger,BIHAR,true
811211,Bariarpur,Munger,BIHAR,true
811212,Dahrhara,Munger,BIHAR,true
811213,H Kharagpur,Munger,BIHAR,true
811214,Jamalpur,Munger,BIHAR,true
811301,Aliganj,Jamui,BIHAR,true
811302,Barhiya,Lakhisarai,BIHAR,true
811303,Chakai,Jamui,BIHAR,true
811304,Ariyari,Sheikhpura,BIHAR,true
811305,Barhat,Jamui,BIHAR,true
811307,Jamui,Jamui,BIHAR,true
811308,Chandan,Banka,BIHAR,true
811309,Lakhisarai,Lakhisarai,BIHAR,true
811310,Bandhu Bagicha,Lakhisarai,BIHAR,true
811311,Bannubagicha (chanan),Lakhisarai,BIHAR,true
811312,Laxmipur,Jamui,BIHAR,true
811313,Barahat,Jamui,BIHAR,true
811314,Khaira,Jamui,BIHAR,true
811315,Chewara,Sheikhpura,BIHAR,true
811316,Chakai,Jamui,BIHAR,true
811317,Jamui,Jamui,BIHAR,true
812001,Jagdishpur,Bhagalpur,BIHAR,true
812002,Jagdishpur,Bhagalpur,BIHAR,true
812003,Jagdishpur,Bhagalpur,BIHAR,true
812004,Nathnagar,Bhagalpur,BIHAR,true
812005,Jagdishpur,Bhagalpur,BIHAR,true
812006,Colgong,Bhagalpur,BIHAR,true
812007,Jagdishpur,Bhagalpur,BIHAR,true
813101,Amarpur,Banka,BIHAR,true
813102,Amarpur,Banka,BIHAR,true
813103,Banka,Banka,BIHAR,true
813104,Banka,Banka,BIHAR,true
813105,Dhuraiya,Banka,BIHAR,true
813106,Amarpur,Banka,BIHAR,true
813107,Banka,Banka,BIHAR,true
813108,Banka,Banka,BIHAR,true
813109,Banka,Banka,BIHAR,true
813110,Banka,Banka,BIHAR,true
813113,Jagdishpur,Bhagalpur,BIHAR,true
813201,Asarganj,Munger,BIHAR,true
813202,Banka,Banka,BIHAR,true
813203,Kahalgaon,Bhagalpur,BIHAR,true
813204,Bihariganj,Madhepura,BIHAR,true
813205,Dharia,Banka,BIHAR,true
813206,Pirpainti,Bhagalpur,BIHAR,true
813207,Belhar,Banka,BIHAR,true
813208,Boarijor,Godda,JHARKHAND,true
813209,Colgong,Bhagalpur,BIHAR,true
813210,Goradih,Bhagalpur,BIHAR,true
813211,Banka,Banka,BIHAR,true
813212,Belhar,Banka,BIHAR,true
813213,Narayanpur,Bhagalpur,BIHAR,true
813214,Colgong,Bhagalpur,BIHAR,true
813221,Katoria,Banka,BIHAR,true
813222,Colgong,Bhagalpur,BIHAR,true
814101,Dumka,Dumka,JHARKHAND,true
814102,Poraiyahat,Dumka,JHARKHAND,true
814103,Gopikandar,Dumka,JHARKHAND,true
814110,Dumka,Dumka,JHARKHAND,true
814111,Amrapara,Pakur,JHARKHAND,true
814112,Deoghar,Deoghar,JHARKHAND,true
814113,Deoghar,Deoghar,JHARKHAND,true
814114,Debipur,Deoghar,JHARKHAND,true
814115,Deoghar,Deoghar,JHARKHAND,true
814116,Deoghar,Deoghar,JHARKHAND,true
814118,Jama,Dumka,JHARKHAND,true
814119,Dumka,Dumka,JHARKHAND,true
814120,Jarmudi,Dumka,JHARKHAND,true
814122,Deoghar,Deoghar,JHARKHAND,true
814131,Banka,Banka,BIHAR,true
814133,Godda,Godda,JHARKHAND,true
814141,Jarmundi,Dumka,JHARKHAND,true
814142,Deoghar,Deoghar,JHARKHAND,true
814143,Deoghar,Deoghar,JHARKHAND,true
814144,Dumka,Dumka,JHARKHAND,true
814145,Jarmundi,Dumka,JHARKHAND,true
814146,Jama,Dumka,JHARKHAND,true
814147,Boarijore,Godda,JHARKHAND,true
814148,Raneshwar,Dumka,JHARKHAND,true
814149,Palojori,Deoghar,JHARKHAND,true
814150,Sarwan,Deoghar,JHARKHAND,true
814151,Poriyahat,Godda,JHARKHAND,true
814152,Debipur,Deoghar,JHARKHAND,true
814153,Godda,Godda,JHARKHAND,true
814154,Mahagam,Godda,JHARKHAND,true
814155,Mahagama,Godda,JHARKHAND,true
814156,Godda,Godda,JHARKHAND,true
814157,Mohanpur,Deoghar,JHARKHAND,true
814158,Dumka,Dumka,JHARKHAND,true
814160,Meharma,Godda,JHARKHAND,true
814165,Boarijore,Godda,JHARKHAND,true
814166,Kundahir,Jamtara,JHARKHAND,true
814167,Masalia,Dumka,JHARKHAND,true
815301,Giridih,Giridh,JHARKHAND,true
815302,Giridih,Giridh,JHARKHAND,true
815311,Giridih,Giridh,JHARKHAND,true
815312,Bengabad,Giridh,JHARKHAND,true
815313,Ganwan,Giridh,JHARKHAND,true
815314,Deori,Giridh,JHARKHAND,true
815315,Beniadih,Giridh,JHARKHAND,true
815316,Giridih,Giridh,JHARKHAND,true
815317,Giridih,Giridh,JHARKHAND,true
815318,Giridih,Giridh,JHARKHAND,true
815351,Jamtara,Jamtara,JHARKHAND,true
815352,Bnarayanpur,Jamtara,JHARKHAND,true
815353,Karon,Deoghar,JHARKHAND,true
815354,Jamtara,Jamtara,JHARKHAND,true
815355,Nala,Jamtara,JHARKHAND,true
815357,Karon,Deoghar,JHARKHAND,true
815359,Kundahit,Jamtara,JHARKHAND,true
816101,Barharwa,Sahibganj,JHARKHAND,true
816102,Barhait,Sahibganj,JHARKHAND,true
816103,Pakuria,Pakur,JHARKHAND,true
816104,Amrapara,Pakur,JHARKHAND,true
816105,Barharwa,Sahibganj,JHARKHAND,true
816106,Maheshpru,Pakur,JHARKHAND,true
816107,Hiranpur,Pakur,JHARKHAND,true
816108,Rajmahal,Sahibganj,JHARKHAND,true
816109,Borio,Sahibganj,JHARKHAND,true
816110,Barharwa,Sahibganj,JHARKHAND,true
816115,Sahibganj,Sahibganj,JHARKHAND,true
816116,Rahmahal,Sahibganj,JHARKHAND,true
816117,Gopikandar,Dumka,JHARKHAND,true
816118,Raneswar,Dumka,JHARKHAND,true
816120,Barhait,Sahibganj,JHARKHAND,true
816129,Taljhari,Sahibganj,JHARKHAND,true
821101,Bhabua,Kaimur (Bhabua),BIHAR,true
821102,Adhaura,Kaimur (Bhabua),BIHAR,true
821103,Chainpur,Kaimur (Bhabua),BIHAR,true
821104,Chenari,Rohtas,BIHAR,true
821105,Durgawati,Kaimur (Bhabua),BIHAR,true
821106,Chainpur,Kaimur (Bhabua),BIHAR,true
821107,Kargahar,Rohtas,BIHAR,true
821108,Bhabua,Kaimur (Bhabua),BIHAR,true
821109,Bhabua,Kaimur (Bhabua),BIHAR,true
821110,Chainpur,Kaimur (Bhabua),BIHAR,true
821111,Sasaram,Rohtas,BIHAR,true
821112,Kochas,Rohtas,BIHAR,true
821113,Chenari,Rohtas,BIHAR,true
821115,Sasaram,Rohtas,BIHAR,true
821301,Akorhi,Rohtas,BIHAR,true
821302,Rohtas,Rohtas,BIHAR,true
821303,Rohtas,Rohtas,BIHAR,true
821304,Rohtas,Rohtas,BIHAR,true
821305,Dehri,Rohtas,BIHAR,true
821306,Dehri,Rohtas,BIHAR,true
821307,Dehri,Rohtas,BIHAR,true
821308,Dehri,Rohtas,BIHAR,true
821309,Dehri On Sone,Rohtas,BIHAR,true
821310,Akorhi Gola,Rohtas,BIHAR,true
821311,Dehri On Sone,Rohtas,BIHAR,true
821312,Dehri On Sone,Rohtas,BIHAR,true
822101,Daltonganj,Palamau,JHARKHAND,true
822102,Daltonganj,Palamau,JHARKHAND,true
822110,Chainpur,Palamau,JHARKHAND,true
822111,Barwadih,Latehar,JHARKHAND,true
822112,Balumath,Latehar,JHARKHAND,true
822113,Chhatapru,Palamau,JHARKHAND,true
822114,Garhwa,Garhwa,JHARKHAND,true
822115,Japla,Palamau,JHARKHAND,true
822116,Japla,Palamau,JHARKHAND,true
822117,Japla,Palamau,JHARKHAND,true
822118,Leshliganj,Palamau,JHARKHAND,true
822119,Mahuwadand,Latehar,JHARKHAND,true
822120,Japla,Palamau,JHARKHAND,true
822121,Nagar Utari,Palamau,JHARKHAND,true
822122,Panki,Palamau,JHARKHAND,true
822123,Patan,Palamau,JHARKHAND,true
822124,Bishrampur,Garhwa,JHARKHAND,true
822125,Ranka Raj,Garhwa,JHARKHAND,true
822126,Daltonganj,Palamau,JHARKHAND,true
822128,Meral,Garhwa,JHARKHAND,true
822129,Bhawanathpur,Garhwa,JHARKHAND,true
822131,Harihar Ganj,Palamau,JHARKHAND,true
822132,Bisrampur,Garhwa,JHARKHAND,true
822133,Garhwa,Garhwa,JHARKHAND,true
822134,Garhwa,Garhwa,JHARKHAND,true
823001,Gaya,Gaya,BIHAR,true
823002,Gaya,Gaya,BIHAR,true
823003,Gaya,Gaya,BIHAR,true
823004,Bodhgaya,Gaya,BIHAR,true
823005,Gaya,Gaya,BIHAR,true
823311,Atri,Gaya,BIHAR,true
824101,Aurangabad,Aurangabad(BH),BIHAR,true
824102,Aurangabad,Aurangabad(BH),BIHAR,true
824103,Madanpur,Aurangabad(BH),BIHAR,true
824111,Amba,Aurangabad(BH),BIHAR,true
824112,Barun,Aurangabad(BH),BIHAR,true
824113,Daudnagar,Aurangabad(BH),BIHAR,true
824114,Goh,Aurangabad(BH),BIHAR,true
824115,Haspura,Aurangabad(BH),BIHAR,true
824116,Rafiganj,Aurangabad(BH),BIHAR,true
824118,G.mills,Gaya,BIHAR,true
824120,Haspura,Aurangabad(BH),BIHAR,true
824121,Aurangabad,Aurangabad(BH),BIHAR,true
824122,Rafigang,Aurangabad(BH),BIHAR,true
824123,Kutumba,Aurangabad(BH),BIHAR,true
824124,Barun,Aurangabad(BH),BIHAR,true
824125,Rafiganj,Aurangabad(BH),BIHAR,true
824127,Kaler,Arwal,BIHAR,true
824129,Goh,Aurangabad(BH),BIHAR,true
824143,Daudnagar,Aurangabad(BH),BIHAR,true
824201,Barachatti,Gaya,BIHAR,true
824202,Deo,Aurangabad(BH),BIHAR,true
824203,Goh,Aurangabad(BH),BIHAR,true
824205,Gurua,Gaya,BIHAR,true
824206,Imamganj,Gaya,BIHAR,true
824207,Ko0nch,Gaya,BIHAR,true
824208,Madanpur,Aurangabad(BH),BIHAR,true
824209,Paraiya,Gaya,BIHAR,true
824210,Raniganj,Gaya,BIHAR,true
824211,Shergahati,Gaya,BIHAR,true
824216,Deo,Aurangabad(BH),BIHAR,true
824217,Bankey Bajar,Gaya,BIHAR,true
824219,Amas,Gaya,BIHAR,true
824220,Barachatti,Gaya,BIHAR,true
824221,Imamganj,Gaya,BIHAR,true
824231,Bodhgaya,Gaya,BIHAR,true
824232,Fatehpur,Gaya,BIHAR,true
824233,Atri,Gaya,BIHAR,true
